customer_id,customer_name,age,monthly_income,avg_monthly_balance,transaction_frequency,avg_transaction_amount,account_type,credit_score,has_credit_card,has_personal_loan
CUST_1636,Zachary Michael,45,5564.08,12502.8,40,224.46,Checking,709,False,False
CUST_1637,Timothy Johnson,37,6739.73,14462.8,32,138.28,Checking,649,False,False
CUST_1638,Randy Cannon,25,5423.41,9739.31,36,209.17,Savings,761,True,False
CUST_1639,Maria Fisher,45,5071.6,14276.32,37,172.33,Checking,835,True,True
CUST_1640,Janet Kane DVM,51,5574.5,16930.1,27,77.01,Checking,745,True,False
CUST_1641,Michael Stanley,39,4412.77,6359.44,29,100.69,Checking,632,True,True
CUST_1642,Martha Bailey,40,2561.04,8877.84,42,146.85,Savings,708,False,True
CUST_1643,Joshua Rice,52,5142.58,9045.86,34,200.76,Savings,813,True,False
CUST_1644,Courtney Smith,40,3638.95,7631.82,31,146.9,Checking,795,True,False
CUST_1645,Edwin Nunez,40,3206.26,10101.21,24,150.44,Premium,742,True,False
CUST_1646,Kim Morrow,43,5378.7,16132.47,46,218.16,Checking,763,True,False
CUST_1647,Gregory Hill,45,4234.45,17790.35,34,152.25,Checking,775,False,False
CUST_1648,Molly Rodriguez,33,5867.96,12424.7,30,246.54,Checking,669,True,False
CUST_1649,Jennifer Miranda,51,3597.16,10703.06,28,238.26,Savings,723,True,False
CUST_1650,Alexis Harris,52,3994.8,15211.7,41,181.09,Savings,669,True,False
CUST_1651,Andrew Harper,40,6021.2,2544.13,31,217.67,Savings,788,False,False
CUST_1652,Amber Yang,51,4933.14,7779.29,36,210.86,Premium,647,True,False
CUST_1653,David Robinson,54,2736.67,2713.48,37,167.72,Savings,693,False,False
CUST_1654,Amy Gordon,39,4905.53,7737.2,28,223.08,Premium,830,False,False
CUST_1655,Robert Dennis,49,6434.88,8931.93,30,230.45,Checking,611,True,True
CUST_1656,Kyle Chambers,32,3985.11,17910.73,33,132.38,Checking,693,True,False
CUST_1657,Eric Thomas,54,5330.91,1500.0,31,187.68,Premium,644,True,False
CUST_1658,Connie Turner,38,3521.6,10333.19,34,187.13,Checking,596,True,False
CUST_1659,Travis Hobbs,27,4412.35,14478.27,29,222.48,Checking,734,True,False
CUST_1660,Lori Simmons,25,5945.63,13642.92,27,157.81,Savings,668,True,False
CUST_1661,William David DDS,41,4857.37,17846.95,40,150.11,Savings,772,True,True
CUST_1662,Emma Butler,48,6194.92,12644.21,44,188.45,Checking,754,True,False
CUST_1663,James Webster,36,5114.96,13497.11,34,239.07,Checking,642,True,True
CUST_1664,Samuel Turner,27,7356.76,4645.97,36,120.03,Savings,662,True,True
CUST_1665,Renee Melendez,35,2627.19,8046.92,34,128.76,Checking,611,True,True
CUST_1666,Tracy Grant,32,4311.84,4869.18,40,153.97,Savings,754,False,False
CUST_1667,David Harris,30,3227.67,14290.43,28,162.87,Checking,618,True,False
CUST_1668,Tammy Boone,47,3313.02,13394.76,38,91.72,Savings,577,True,False
CUST_1669,Nathaniel Lee,37,3324.35,13254.15,25,254.91,Savings,830,True,False
CUST_1670,Michael Morrison,26,4792.99,8474.27,38,173.48,Checking,663,False,False
CUST_1671,Chelsea Gill,31,4866.21,8108.2,22,165.99,Checking,756,True,False
CUST_1672,Kristin Mendoza,24,5117.65,12837.79,40,261.13,Checking,732,True,True
CUST_1673,Felicia Krueger,34,3179.51,9322.46,38,215.89,Checking,717,True,False
CUST_1674,Timothy Hayden,51,4178.05,7918.38,27,153.23,Savings,674,True,False
CUST_1675,Zachary Mendoza,27,3377.97,9966.44,28,188.23,Savings,796,False,False
CUST_1676,Larry Harris,38,5753.19,9357.03,37,177.91,Savings,751,False,False
CUST_1677,Kristen Rowe,40,3495.5,8533.11,36,252.42,Savings,696,True,False
CUST_1678,Joseph Howard,47,4316.19,7096.93,32,171.63,Checking,638,False,False
CUST_1679,Jose Crawford,26,5283.72,13794.76,34,107.9,Savings,684,False,True
CUST_1680,William Harrison,50,3813.8,18224.2,38,86.14,Premium,758,True,True
CUST_1681,Suzanne Wood,41,5450.68,11843.98,32,253.76,Savings,757,True,False
CUST_1682,Justin Walker,42,6578.43,12889.74,35,140.57,Checking,737,True,False
CUST_1683,Dean Donovan,31,4820.47,14145.51,39,213.51,Savings,753,False,False
CUST_1684,Jennifer Hernandez,26,5710.35,13466.26,41,183.59,Premium,694,True,False
CUST_1685,James Whitaker,27,2083.33,8612.35,39,159.17,Savings,709,True,False
CUST_1686,Mr. Michael Scott PhD,47,4047.02,18879.38,35,167.01,Savings,725,True,False
CUST_1687,Maria Henry,25,4814.46,8970.76,44,259.17,Checking,732,True,False
CUST_1688,Robert Jackson,22,3267.13,14592.35,34,107.6,Savings,680,False,False
CUST_1689,Katherine Stark,45,4842.9,14120.77,37,160.68,Checking,662,True,True
CUST_1690,Maria Brown,27,5908.26,4166.23,23,225.33,Savings,722,False,False
CUST_1691,Ryan Landry,52,2233.88,10564.61,36,115.84,Savings,745,False,False
CUST_1692,Pamela Gutierrez,41,3096.99,12226.51,27,245.86,Checking,640,True,False
CUST_1693,Crystal Mann,45,4814.35,12532.6,32,224.61,Savings,640,True,False
CUST_1694,Jonathan Brooks,46,5158.86,13205.68,39,193.59,Checking,613,True,True
CUST_1695,Mary Jensen,42,5505.93,15030.65,36,154.84,Savings,759,False,False
CUST_1696,Mr. Aaron Arnold,51,4721.95,11969.94,32,109.42,Checking,619,False,False
CUST_1697,Joseph Hill,45,5160.22,13418.47,38,215.35,Savings,850,False,True
CUST_1698,Alicia Li,51,5712.68,11820.18,32,317.43,Savings,781,True,False
CUST_1699,Renee Browning,43,4065.26,7930.67,30,187.29,Savings,758,True,False
CUST_1700,Brent Hernandez,49,3822.6,12129.61,32,88.7,Checking,759,True,False
CUST_1701,Joseph Ochoa,59,2407.02,714.37,3,51.77,Savings,736,False,False
CUST_1702,James Watson,36,1915.79,951.76,1,25.15,Checking,720,True,False
CUST_1703,Karl Branch,35,2662.71,1076.19,4,45.41,Savings,571,True,False
CUST_1704,Michael Abbott,54,833.33,906.25,1,15.69,Savings,809,False,False
CUST_1705,Shannon Malone,47,1762.1,1063.11,4,9.62,Checking,759,True,False
CUST_1706,James Tran,36,1582.63,772.19,2,52.33,Savings,648,True,True
CUST_1707,Adam Jackson,40,2162.44,325.2,2,37.32,Savings,736,True,True
CUST_1708,Mr. Richard Knight PhD,33,1974.63,1223.13,5,49.05,Savings,729,True,False
CUST_1709,Joseph Williams,18,2865.23,564.36,4,44.64,Savings,683,True,False
CUST_1710,Sean Clay,29,1093.78,425.76,1,25.47,Savings,809,False,True
CUST_1711,Anthony Jones,41,2363.66,728.83,1,44.09,Checking,722,False,False
CUST_1712,Stephanie Elliott,51,2705.56,434.88,5,20.34,Savings,699,False,False
CUST_1713,Timothy Edwards,25,3571.1,633.03,3,72.82,Savings,636,False,True
CUST_1714,Laurie Goodwin,35,2012.16,937.62,1,17.88,Checking,697,True,False
CUST_1715,Jennifer Jones,22,2549.64,939.34,1,41.08,Checking,718,True,False
CUST_1716,David Davenport,43,1130.76,440.87,5,24.15,Checking,650,False,True
CUST_1717,Steven Rivera,47,833.33,604.92,4,56.41,Savings,756,True,False
CUST_1718,Brenda Hinton,30,2896.52,1229.73,4,38.37,Checking,642,False,False
CUST_1719,Kathryn Mccann,36,2329.63,998.56,1,34.63,Savings,632,True,False
CUST_1720,Jeffrey Roberson,46,3119.01,1630.03,0,62.06,Checking,699,False,False
CUST_1721,Randy Friedman,20,1417.73,1272.05,4,45.59,Savings,748,True,True
CUST_1722,Raymond Johnson,43,2679.93,1257.72,2,55.33,Savings,669,True,False
CUST_1723,Willie Henry,57,3579.21,244.85,4,25.37,Savings,553,True,False
CUST_1724,Todd Reynolds,29,2613.14,1105.54,1,16.9,Checking,795,True,True
CUST_1725,Mary Miller,19,2517.72,778.76,1,47.14,Savings,778,False,True
CUST_1726,Rebecca Marquez,28,2339.04,579.61,4,38.62,Checking,835,True,False
CUST_1727,Christian Dawson,61,1286.08,867.21,2,57.53,Savings,703,True,False
CUST_1728,Nancy Stewart,45,3237.05,1178.08,1,43.4,Savings,712,False,False
CUST_1729,Aaron Parker,35,1926.09,1000.33,1,49.1,Checking,694,True,False
CUST_1730,Derrick Anderson,30,2669.66,448.61,3,12.53,Checking,578,True,True
CUST_1731,Jerry Peters,54,1291.31,1096.98,4,82.77,Savings,756,True,False
CUST_1732,Alexander Gomez,39,1547.03,544.96,2,41.72,Checking,749,False,False
CUST_1733,Kyle Nguyen,29,3290.06,886.67,2,58.95,Checking,778,True,False
CUST_1734,Edgar Hughes,19,2101.8,678.66,4,28.28,Savings,672,True,False
CUST_1735,Steven Stein,54,3302.18,712.45,3,51.16,Savings,783,True,False
CUST_1736,Laura Jackson,24,2281.18,1106.5,1,18.94,Checking,667,True,False
CUST_1737,Charles Turner,43,1105.4,383.92,1,54.04,Premium,694,True,False
CUST_1738,Arthur Hamilton MD,43,2928.05,1578.08,3,37.88,Checking,679,True,False
CUST_1739,Mr. David Wright,41,1940.07,71.57,2,45.58,Savings,741,True,False
CUST_1740,Linda Gonzalez,29,2799.13,560.93,3,58.96,Checking,760,True,False
CUST_1741,Eric Rush,33,2350.14,948.08,2,20.35,Savings,733,True,True
CUST_1742,Manuel Brock,40,1304.59,1033.73,6,31.31,Premium,665,False,False
CUST_1743,George Ochoa,57,2442.86,759.81,7,54.15,Savings,690,True,False
CUST_1744,Valerie Taylor,26,3750.0,777.04,4,86.96,Premium,657,True,False
CUST_1745,Travis Harris,49,2661.99,964.22,2,42.24,Checking,779,True,False
CUST_1746,Vincent Novak,32,2294.99,707.57,2,56.82,Savings,705,True,False
CUST_1747,Michael Henry,54,3050.23,1357.27,0,42.86,Checking,710,True,False
CUST_1748,Dana Bennett,30,2473.78,1135.74,5,83.84,Checking,669,True,False
CUST_1749,Jenna Wilson,22,2473.02,1149.13,2,10.06,Checking,724,True,False
CUST_1750,Leslie Gardner,28,1605.58,413.54,4,46.89,Savings,692,True,False
CUST_1751,Krista Benton,27,2489.23,768.24,4,12.49,Savings,719,True,True
CUST_1752,Michael Gonzales,30,3023.63,679.81,4,5.0,Checking,808,True,False
CUST_1753,Michael Fuentes,58,1775.96,397.76,5,50.95,Premium,681,True,True
CUST_1754,Jennifer Porter,63,3283.0,944.07,3,47.79,Premium,599,True,True
CUST_1755,Dana Hopkins,32,2272.2,584.94,3,39.3,Savings,730,False,True
CUST_1756,Rachel Jones,59,1741.49,1062.16,5,42.88,Savings,850,False,True
CUST_1757,Karen Morales DDS,24,2998.42,371.92,4,106.97,Checking,786,True,True
CUST_1758,Melissa Stephens,57,2142.14,1487.62,3,39.84,Savings,615,True,False
CUST_1759,Heather Woodard,45,2839.68,441.47,4,55.2,Checking,791,False,False
CUST_1760,Margaret Miller,49,2138.83,887.72,3,32.01,Savings,734,True,False
CUST_1761,Mary Kelly,52,2293.45,1116.74,3,50.9,Checking,642,False,False
CUST_1762,Amanda Terrell,32,2662.37,571.74,4,40.24,Savings,744,True,False
CUST_1763,Jennifer Goodwin,53,2527.26,1140.99,3,36.79,Checking,767,True,False
CUST_1764,Jessica Smith,38,1002.98,308.33,1,81.38,Savings,650,False,True
CUST_1765,Jorge Stone,23,1585.84,1380.85,3,68.54,Checking,812,False,False
CUST_1766,Laura Griffin,18,2952.94,805.66,2,47.73,Savings,604,True,False
CUST_1767,Raymond Chapman,21,2245.24,561.44,2,5.0,Savings,712,False,False
CUST_1768,Haley Johnson,28,1984.18,680.33,4,37.78,Savings,698,True,False
CUST_1769,Jason Nixon,61,1427.62,1123.57,4,99.06,Savings,666,True,False
CUST_1770,Todd Thomas,43,1613.51,566.22,1,40.39,Checking,752,True,False
CUST_1771,Jesse Clark,54,985.47,500.26,7,67.06,Checking,683,True,False
CUST_1772,Mr. Jeffrey Horton,40,2265.81,711.39,3,73.84,Savings,760,False,True
CUST_1773,Eric Patrick,46,1934.37,329.22,2,49.38,Savings,820,True,False
CUST_1774,Samuel Wong,38,1688.94,1528.22,6,28.16,Premium,763,True,False
CUST_1775,Carly Riggs,62,2287.92,573.44,0,5.0,Checking,752,False,False
CUST_1776,Christopher Moore,62,2575.98,1132.65,6,58.68,Checking,704,False,False
CUST_1777,Tina Hall,44,3728.8,883.79,3,28.7,Checking,627,True,True
CUST_1778,Cody Davidson,56,1325.41,406.19,3,48.52,Savings,651,False,False
CUST_1779,Allen Mendez,57,3106.25,797.62,5,20.0,Checking,773,True,False
CUST_1780,Kevin Price,30,2982.07,1113.6,5,39.7,Savings,730,False,False
CUST_1781,Christine Goodwin,40,1813.94,724.7,2,45.67,Savings,786,True,False
CUST_1782,Amy Garcia,33,2468.82,1277.25,4,50.37,Savings,850,True,False
CUST_1783,Chelsea Nguyen,47,2028.24,1208.61,3,22.7,Checking,731,True,False
CUST_1784,Dennis Huffman,21,2457.13,1167.57,6,68.94,Checking,756,False,False
CUST_1785,Margaret Harper,57,3339.42,616.14,1,33.06,Checking,723,False,False
CUST_1786,Laurie Bailey,33,2737.07,368.06,3,11.51,Premium,743,False,True
CUST_1787,Lisa Cervantes,48,2672.41,554.56,5,42.82,Premium,550,True,True
CUST_1788,Elizabeth Mendez,59,2046.46,878.5,3,45.69,Savings,641,False,True
CUST_1789,Cesar Wilson,42,1343.96,1018.31,2,48.21,Savings,760,False,False
CUST_1790,Clayton Steele,61,2194.35,50.0,0,72.24,Savings,748,False,False
CUST_1791,Jennifer Taylor,29,3137.74,796.75,1,40.27,Checking,738,False,False
CUST_1792,Cody Reid,43,1315.22,863.24,4,42.61,Checking,723,True,False
CUST_1793,Maria Cooke,54,1629.94,688.98,6,22.94,Savings,732,False,False
CUST_1794,Katherine Taylor,50,2417.51,1316.51,2,61.41,Savings,657,True,False
CUST_1795,Jerry Brown,45,1676.9,968.71,4,48.69,Savings,767,True,False
CUST_1796,Adam Taylor,26,1804.98,1324.08,1,36.6,Checking,759,True,True
CUST_1797,Tracey Wagner,29,2050.93,713.62,1,6.91,Savings,717,True,False
CUST_1798,Michael Perry PhD,22,1422.92,1174.99,8,73.89,Premium,584,True,True
CUST_1799,Bradley Johnson DDS,45,1683.92,1454.03,2,20.45,Savings,564,True,True
CUST_1800,Donald Medina,52,2802.29,1324.68,2,33.17,Checking,759,False,False
CUST_1801,Jim Newton,22,1461.75,363.14,3,52.17,Savings,798,True,False
CUST_1802,Krista Wilson,51,1268.09,698.53,4,21.07,Checking,757,True,False
CUST_1803,Reginald Morrow,63,1913.32,661.93,2,15.13,Premium,688,True,False
CUST_1804,Rodney Williams,51,2821.3,995.7,1,5.0,Checking,587,False,False
CUST_1805,Kimberly Fritz,30,2202.05,1074.54,2,59.42,Savings,730,True,False
CUST_1806,Ronald Potter,56,2023.61,464.44,1,34.1,Savings,738,False,False
CUST_1807,Zachary Cole,59,2362.91,827.14,0,103.55,Savings,785,True,True
CUST_1808,Robert Gonzales,62,1169.53,50.0,3,25.11,Savings,792,True,False
CUST_1809,Patricia Young PhD,31,2663.14,1376.78,2,26.57,Premium,807,True,False
CUST_1810,Heather Page,28,2588.96,595.05,6,33.69,Savings,721,True,False
CUST_1811,Carol Taylor,59,2060.46,822.35,2,49.86,Savings,756,True,False
CUST_1812,Daniel Brown,55,3003.95,676.14,2,35.6,Checking,740,False,False
CUST_1813,Douglas Ryan,21,1581.67,1258.41,2,57.25,Savings,749,True,False
CUST_1814,Michael Roberts,50,3085.27,50.0,6,25.43,Checking,821,False,False
CUST_1815,Scott Duke,24,2436.33,793.36,1,17.37,Checking,688,True,False
CUST_1816,Anna Estes,58,2108.96,757.67,4,9.04,Checking,831,True,False
CUST_1817,Tamara Riddle,25,2320.08,618.55,4,5.0,Savings,781,True,False
CUST_1818,Beth Cline,54,2261.82,1490.49,2,34.64,Savings,691,False,False
CUST_1819,Michael Poole,27,3146.86,445.07,3,38.98,Savings,766,False,False
CUST_1820,Megan Burns,60,1615.55,1108.72,0,32.37,Checking,680,True,True
CUST_1821,Debra Perry,32,1824.99,942.5,3,69.87,Savings,721,False,False
CUST_1822,Mark Beard,55,3024.2,1304.61,4,69.56,Checking,715,True,False
CUST_1823,Jose Ramirez,32,1936.31,533.12,2,38.3,Checking,815,False,True
CUST_1824,Jackie Clements,22,2933.69,506.81,4,9.12,Checking,761,True,False
CUST_1825,Aaron Schroeder,46,3466.29,1238.43,0,33.67,Checking,685,True,True
CUST_1826,Monica Ellis,36,2065.47,970.13,2,33.0,Savings,681,False,False
CUST_1827,Heather Brown,27,2787.57,182.03,4,31.86,Savings,800,False,False
CUST_1828,Claudia Jordan,29,1564.21,584.28,4,31.05,Premium,616,False,True
CUST_1829,Derrick Clayton,21,2836.49,954.55,2,31.93,Savings,649,False,False
CUST_1830,Kenneth Knight,48,2466.28,1135.11,3,37.27,Savings,690,False,True
CUST_1831,Mr. Michael Williams,35,2648.69,528.31,4,32.29,Savings,663,True,True
CUST_1832,Richard Stevens,33,1902.95,50.0,4,49.17,Savings,821,False,False
CUST_1833,Scott Alexander,57,1225.94,1009.29,3,52.21,Savings,812,False,False
CUST_1834,Tyler Harris,53,2668.83,311.87,3,26.79,Savings,671,False,False
CUST_1835,Bonnie Santos,42,957.73,50.0,3,70.42,Savings,640,True,False
CUST_1836,Timothy Hill,40,2121.77,50.0,2,25.4,Checking,738,True,False
CUST_1837,Danielle Watson,29,2960.79,1125.59,3,12.64,Savings,705,True,True
CUST_1838,Carol Sanders,51,2461.27,851.45,4,52.62,Checking,715,True,False
CUST_1839,Michael Young,53,3632.23,709.74,5,28.65,Savings,720,False,False
CUST_1840,Michele Smith,54,3016.74,1355.61,5,51.43,Premium,779,True,False
CUST_1841,Casey Perez,20,1897.4,1054.93,1,5.0,Savings,759,True,False
CUST_1842,Alexandra Dominguez,26,2351.54,1446.52,5,72.85,Savings,694,True,False
CUST_1843,Virginia Henderson,35,2301.75,242.91,4,58.45,Checking,728,True,False
CUST_1844,Benjamin Reyes,60,1278.55,786.18,2,14.99,Savings,752,True,True
CUST_1845,Ashley Edwards,52,1706.4,153.31,2,15.42,Checking,645,True,False
CUST_1846,Breanna Ayala,51,1959.49,708.25,1,78.45,Checking,651,True,True
CUST_1847,Brandi Haney,58,975.85,700.55,3,30.25,Premium,665,False,False
CUST_1848,Joseph Smith,31,2365.0,1050.65,5,28.32,Savings,592,True,False
CUST_1849,Jessica Bowen,21,2167.29,818.23,1,5.0,Savings,708,True,False
CUST_1850,Brittany Jenkins,46,1218.07,1049.36,2,37.98,Savings,693,True,True
CUST_1851,Shannon Miller,58,2602.81,1081.38,3,40.45,Checking,736,True,True
CUST_1852,Paul Lawrence,62,2810.58,1661.97,3,59.31,Checking,664,True,False
CUST_1853,Victor Edwards,32,2484.69,673.88,3,17.02,Premium,739,True,False
CUST_1854,Donald Miller,45,2117.29,423.59,3,14.59,Premium,791,True,False
CUST_1855,Lindsay Lawson,59,2727.63,898.43,5,54.02,Savings,675,True,False
CUST_1856,Melissa Abbott,33,2786.81,479.09,4,65.13,Savings,598,False,True
CUST_1857,Elizabeth Holmes,29,2538.27,1392.78,3,13.58,Checking,664,True,False
CUST_1858,Nicole Phillips,22,1783.59,686.71,5,66.63,Savings,740,False,False
CUST_1859,Steven Blevins,51,2517.73,573.77,4,45.75,Savings,686,False,False
CUST_1860,Brian Porter MD,59,3130.32,611.47,1,66.84,Premium,642,False,True
CUST_1861,Vanessa Hatfield,18,1935.58,1087.37,3,43.6,Savings,692,True,False
CUST_1862,Bonnie Valencia,56,3731.96,736.9,3,5.0,Checking,770,False,True
CUST_1863,Holly Vega,49,1982.91,543.33,1,41.96,Savings,718,True,False
CUST_1864,Tiffany Townsend,43,2354.94,1466.14,5,66.2,Savings,723,False,False
CUST_1865,Austin Baker,34,1885.01,457.53,3,27.13,Savings,676,False,False
CUST_1866,Antonio Mccormick,44,2482.18,814.23,2,37.24,Premium,806,False,True
CUST_1867,Lori Mason,41,1171.85,1060.92,3,41.48,Checking,758,True,False
CUST_1868,Michael Miller,52,1969.31,147.47,3,5.0,Savings,702,True,True
CUST_1869,Lisa Ramirez,63,1605.25,992.1,3,78.43,Savings,745,False,False
CUST_1870,Jorge Harris,59,2423.56,377.96,1,26.97,Savings,795,True,False
CUST_1871,Kimberly Myers,56,2996.3,1129.11,5,55.11,Premium,702,True,False
CUST_1872,Sandra Becker,43,2764.0,414.94,1,43.27,Checking,708,False,False
CUST_1873,Michael Blair,55,833.33,1077.11,4,70.15,Checking,643,True,True
CUST_1874,Amy Miller,40,3694.71,1242.33,2,53.12,Savings,780,False,False
CUST_1875,Jesse Lynch,39,2530.19,1144.57,3,40.3,Checking,633,True,False
CUST_1876,Patrick Yang,21,1815.67,900.53,4,27.13,Savings,732,True,False
CUST_1877,Michael Miles,26,2438.09,707.48,3,60.96,Savings,699,True,False
CUST_1878,Troy Mills,21,2450.79,569.43,8,7.53,Savings,657,False,False
CUST_1879,Michelle Jackson,24,1888.77,1388.41,2,57.92,Checking,786,True,True
CUST_1880,Richard Adams,40,2465.28,520.2,2,23.02,Checking,716,True,False
CUST_1881,Patricia Johnson,19,1928.35,385.17,1,70.05,Savings,720,True,False
CUST_1882,Denise Brown,41,2063.76,1066.15,1,48.23,Checking,712,True,False
CUST_1883,Laura Jones,57,1875.81,481.55,5,57.88,Checking,668,True,True
CUST_1884,Ian Porter,48,1378.22,419.97,2,46.64,Savings,768,True,False
CUST_1885,Holly Scott,64,2430.56,222.56,0,9.95,Checking,693,False,True
CUST_1886,Kenneth Sharp,48,2723.53,606.84,2,27.79,Checking,706,True,False
CUST_1887,Jordan Williams,64,2676.59,766.91,5,58.45,Premium,699,True,False
CUST_1888,Dana Ruiz,57,2879.95,897.24,4,48.33,Checking,656,True,True
CUST_1889,Chris Velazquez,60,2549.56,1180.52,4,68.62,Checking,785,True,True
CUST_1890,Kristen Sloan,51,1978.18,1010.76,4,53.07,Checking,638,True,False
CUST_1891,Jennifer Morris,41,2893.11,723.65,4,25.67,Savings,815,True,False
CUST_1892,Nathan Nelson,43,1428.32,720.72,1,29.08,Checking,675,True,False
CUST_1893,Jake Shaw,33,1732.89,1004.06,3,47.06,Checking,775,True,True
CUST_1894,Cassie Brock,64,1690.53,1309.03,1,5.0,Savings,584,True,False
CUST_1895,Dr. Andrea Marshall,30,3053.37,850.53,4,78.47,Checking,752,True,False
CUST_1896,Ryan Murphy,32,2961.86,612.35,4,53.83,Checking,708,True,False
CUST_1897,Aimee Gonzalez,44,2658.2,402.85,3,69.54,Savings,618,False,False
CUST_1898,Elizabeth Dean,21,3047.95,221.92,3,13.39,Checking,669,False,False
CUST_1899,Kevin Snyder,33,1747.14,1066.51,3,69.89,Checking,682,True,True
CUST_1900,Christie Mccullough,47,2565.73,1031.19,4,89.63,Checking,651,False,False
CUST_1901,Danielle Smith,61,2249.88,1030.95,2,18.58,Checking,624,True,False
CUST_1902,David Reed,47,2897.92,748.54,3,60.43,Checking,797,False,True
CUST_1903,Sherry Tapia,53,2256.52,1362.77,4,45.02,Savings,717,False,True
CUST_1904,Matthew Sweeney,20,2076.7,606.35,5,14.11,Checking,666,True,False
CUST_1905,Ashley Moreno,39,2693.94,1182.11,2,54.86,Premium,693,False,False
CUST_1906,Johnathan Brown,39,2917.45,784.5,2,61.67,Checking,652,True,False
CUST_1907,Michelle Davis DVM,29,1887.77,556.66,1,32.98,Checking,721,True,False
CUST_1908,Kelly Haynes,38,2292.62,1037.01,2,68.32,Savings,696,True,False
CUST_1909,William Miller,21,1627.71,963.85,4,11.66,Checking,759,False,False
CUST_1910,Casey Wilkins,48,833.33,942.79,2,15.1,Checking,745,False,False
CUST_1911,Keith Graham,61,2466.97,832.51,2,47.73,Savings,693,True,False
CUST_1912,Cynthia Green,48,2739.27,784.84,4,45.51,Savings,777,False,False
CUST_1913,Robert Haynes,40,2508.04,1755.35,3,30.67,Savings,653,False,False
CUST_1914,Emily Nelson,37,1033.63,1273.7,4,61.19,Savings,709,True,False
CUST_1915,Dale Chan,32,2099.43,1089.13,1,55.62,Checking,734,False,False
CUST_1916,Brittney Martin,40,854.43,844.72,3,62.16,Checking,651,True,False
CUST_1917,Jason Herrera,45,3246.47,1202.86,6,42.54,Checking,763,False,False
CUST_1918,Christine Parker,33,1609.3,1007.2,3,57.05,Savings,792,False,False
CUST_1919,Bryan Moore,54,3170.27,810.48,1,36.09,Savings,692,True,False
CUST_1920,Samantha Terry,38,2963.91,678.57,3,86.08,Checking,752,True,True
CUST_1921,Russell Murphy,32,1732.94,767.63,6,28.75,Savings,640,False,False
CUST_1922,David Kelly,34,1578.14,50.0,4,87.11,Checking,804,True,False
CUST_1923,Megan Green,54,2566.91,884.24,4,45.7,Savings,758,True,True
CUST_1924,Amanda Sullivan MD,30,1770.45,604.61,1,17.49,Premium,696,True,False
CUST_1925,Danielle Murray,36,2401.66,1437.07,5,72.36,Savings,719,True,True
CUST_1926,Brenda Smith,47,2011.45,807.74,0,47.52,Savings,643,True,True
CUST_1927,Vickie Anderson,62,1145.89,324.41,5,62.02,Checking,581,True,False
CUST_1928,Jacqueline Mccoy,35,846.35,780.05,2,69.48,Premium,698,False,False
CUST_1929,Lauren Green,31,2484.46,381.55,0,51.76,Savings,797,True,False
CUST_1930,Alison Brown,53,1958.96,989.36,3,33.16,Savings,618,False,False
CUST_1931,Jill Anderson,53,1964.61,916.38,6,64.51,Savings,653,True,False
CUST_1932,Sandra Rivera,37,2797.24,1183.14,3,45.02,Savings,765,True,False
CUST_1933,Joel Jackson,36,3115.63,483.65,2,58.72,Savings,665,True,False
CUST_1934,Samantha Foster,62,2151.64,813.6,2,5.0,Checking,718,False,False
CUST_1935,Michael Thompson,61,2106.27,253.99,2,53.94,Savings,756,False,False
CUST_1936,Cody Ramirez,24,2666.76,1080.6,3,32.23,Checking,683,False,False
CUST_1937,Amanda Harvey,61,1428.71,1007.55,7,78.07,Checking,740,True,False
CUST_1938,Edward Jenkins,21,2482.1,998.32,0,57.46,Savings,764,True,False
CUST_1939,Amy Ramirez,51,2701.26,800.65,3,49.8,Savings,667,True,False
CUST_1940,Curtis Wilkerson,19,2786.82,965.91,3,54.73,Savings,648,True,True
CUST_1941,Lydia Pham,22,1042.16,1441.74,4,25.03,Checking,668,False,False
CUST_1942,Virginia Casey,27,1825.76,685.96,3,77.47,Checking,706,True,False
CUST_1943,Joshua Washington,49,1747.82,855.46,3,84.83,Checking,701,True,False
CUST_1944,Kathryn Price,59,2399.92,365.55,3,52.86,Premium,724,False,True
CUST_1945,Francis Robinson,58,2653.83,452.7,3,76.81,Savings,651,True,True
CUST_1946,Paula Brown,30,3331.14,839.13,7,33.62,Checking,709,False,False
CUST_1947,Kendra Wang DVM,56,2003.36,1241.57,2,29.06,Savings,773,True,False
CUST_1948,Ariel Sandoval,22,2001.62,697.49,2,45.82,Savings,727,True,False
CUST_1949,Robert Stark,27,3099.78,705.63,3,53.7,Savings,646,True,True
CUST_1950,Zachary Robinson,27,2531.05,637.25,3,37.12,Checking,760,True,False
CUST_1951,Rebecca Kelly,55,3178.43,586.1,4,55.76,Checking,633,False,True
CUST_1952,Sarah Thompson,44,2525.82,917.99,2,51.13,Savings,687,False,True
CUST_1953,Renee Wolfe,38,1561.92,201.1,3,25.03,Savings,550,False,False
CUST_1954,Alyssa Haynes,25,1444.58,1312.38,3,55.38,Checking,632,False,False
CUST_1955,Kristy Hart,18,1298.99,533.83,3,62.27,Savings,601,False,False
CUST_1956,William Keith,45,2774.7,1088.76,2,48.43,Savings,675,True,True
CUST_1957,Eric Henry Jr.,56,3125.73,292.0,3,68.05,Savings,715,False,False
CUST_1958,Daniel Fox,31,3566.24,1067.54,1,20.65,Savings,649,True,False
CUST_1959,Thomas Harris,38,2895.4,1068.78,5,54.36,Checking,826,True,False
